交易日期,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,隔日漲跌價,隔日收盤,隔日漲跌,slowk,slowd,K-D,upperband,middleband,lowerband,band_width,BIAS20,BIAS60,BIAS5,OBV,macd,macdsignal,macdhist,RSI
2018-07-12,2018-07-01,10604,10636,10599,10616,2,0.0002,23583,232.0,10848.0,1,72.88600288600266,78.88047138047126,-5.994468494468606,10749.193411868373,10617.9,10486.606588131626,262.58682373674674,-0.0001789431055104716,-0.019224106737291125,-0.005918046295602735,1762736.0,-20.600052761943516,-41.55541836207693,20.955365600133412,47.725444072093325
2018-07-13,2018-07-01,10808,10850,10768,10848,110,0.0102,133034,-66.0,10782.0,0,85.53012365167037,80.52182572900792,5.00829792266245,10791.59766940679,10634.45,10477.302330593211,314.2953388135793,0.020080963284419905,0.002234270412931897,0.01316895488932474,1895770.0,-2.4694922918843076,-33.738233148038404,31.268740856154096,57.25629058638534
2018-07-13,2018-07-01,10743,10785,10733,10782,44,0.0041,22938,33.0,10815.0,1,80.19071600779345,79.53561418182227,0.6551018259711867,10808.748040509052,10639.7,10470.65195949095,338.09608101810227,0.01337443724917049,-0.0037329982259018,0.00572729138294495,1872832.0,6.498547874592987,-25.690876943512123,32.18942481810511,54.22728800973543
2018-07-16,2018-07-01,10854,10874,10807,10815,-33,-0.003,137166,30.0,10845.0,1,88.33602474210743,84.68562146719053,3.650403274916897,10833.346734890263,10652.65,10471.953265109736,361.3934697805271,0.015240339258306652,-0.0006299004018118506,0.005092842140480593,2009998.0,16.083211277109513,-17.336059299387795,33.41927057649731,55.49505486163299
2018-07-16,2018-07-01,10841,10846,10818,10845,-3,-0.0003,19062,-77.0,10768.0,0,85.2979645825003,84.60823511080052,0.6897294716997777,10862.230039417651,10664.35,10466.46996058235,395.7600788353011,0.01693961657297441,0.0022503269212108667,0.005917708603865921,2029060.0,25.802440879910137,-8.708359263528207,34.510800143438345,56.66998905865736
2018-07-17,2018-07-01,10809,10819,10756,10768,-45,-0.0042,150847,53.0,10821.0,1,79.85165794066295,84.49521575509034,-4.643557814427396,10871.967977769893,10669.0,10466.032022230107,405.93595553978594,0.009279220170587684,-0.004766056558026124,-0.004032705612490322,1878213.0,26.980726854983004,-1.5705420398259644,28.55126889480897,52.815880423526515
2018-07-17,2018-07-01,10818,10828,10795,10821,8,0.0007,13278,23.0,10844.0,1,79.11111111111087,81.42024454475815,-2.3091334336472755,10891.03250752924,10678.95,10466.867492470761,424.1650150584792,0.013301869565828033,0.0005393660137770051,0.0013695841276303669,1891491.0,31.824332939670057,5.108432956073241,26.715899983596817,55.08040224241586
2018-07-18,2018-07-01,10829,10872,10791,10844,75,0.007,89274,-27.0,10817.0,0,78.69696969696948,79.21991291624788,-0.5229432192784031,10911.94529531859,10688.5,10465.05470468141,446.89059063718014,0.014548346353557562,0.0028545534134416903,0.002347808404044852,1980765.0,37.09126838562588,11.50500004198377,25.58626834364211,56.06581876686385
2018-07-18,2018-07-01,10766,10826,10757,10817,48,0.0045,18113,-96.0,10721.0,0,83.56565656565634,80.45791245791234,3.107744107743997,10926.134408776574,10698.45,10470.765591223428,455.3688175531461,0.011081044450364237,0.0007462962734529015,-0.00018485996857380533,1962652.0,38.64124608960083,16.93224925150718,21.708996838093647,54.55287686271587
2018-07-19,2018-08-01,10756,10792,10708,10721,5,0.0005,142334,37.0,10758.0,1,58.73165388828017,73.6647600503021,-14.933106162021936,10927.507521202237,10704.8,10482.092478797762,445.41504240447466,0.0015133398101786796,-0.007516987280368881,-0.00678141965129428,1820318.0,31.75714034667908,19.89722747054156,11.859912876137521,49.44395311110966
2018-07-19,2018-08-01,10719,10764,10713,10758,42,0.0039,17990,66.0,10824.0,1,39.07484483388075,60.4573850959392,-21.38254026205845,10920.45709605323,10717.7,10514.942903946772,405.5141921064569,0.0037601351036135803,-0.0034121261714709756,-0.003168955356646534,1838308.0,28.953272424485476,21.708436461330344,7.244835963155133,51.33559262084428
2018-07-20,2018-08-01,10774,10847,10765,10824,104,0.0097,191859,-65.0,10759.0,0,35.94377510040139,44.58342460752089,-8.6396495071195,10931.180979505321,10727.2,10523.21902049468,407.9619590106413,0.009023789991796486,0.00310458273481303,0.0028908160996220377,2030167.0,31.69151524983681,23.705052219031636,7.986463030805176,54.59890389405443
2018-07-20,2018-08-01,10708,10775,10693,10759,39,0.0036,43033,71.0,10830.0,1,45.62383612662921,40.21415202030391,5.409684106325301,10923.247669534057,10738.2,10553.152330465944,370.0953390681134,0.001937009927175809,-0.0021979652591652115,-0.0015590489801220581,1987134.0,28.29052013864748,24.622145802954805,3.6683743356926755,50.973583978561855
2018-07-23,2018-08-01,10846,10864,10794,10830,6,0.0006,142476,30.0,10860.0,1,61.09577976711293,47.55446366471463,13.541316102398298,10917.716484024895,10752.7,10587.683515975106,330.0329680497889,0.00718889209221863,0.005040670274584367,0.004787352482743298,2129610.0,30.96734140322951,25.891184923009746,5.076156480219765,54.52547975802552
2018-07-23,2018-08-01,10838,10868,10824,10860,36,0.0033,28759,11.0,10871.0,1,68.90130353817483,58.54030647730578,10.360997060869046,10928.34643930997,10762.65,10596.95356069003,331.39287861993944,0.009045170102158889,0.008237966441582256,0.004978623382872727,2158369.0,35.104824258349254,27.733912790077646,7.370911468271608,55.97678710016617
2018-07-24,2018-08-01,10841,10880,10802,10871,42,0.0039,115304,-27.0,10844.0,0,88.33985600334576,72.77897976954462,15.560876233801139,10923.049241900026,10777.95,10632.850758099976,290.19848380004987,0.008633367198771499,0.009787317049004715,0.0038970153664303277,2273673.0,38.823879780071366,29.95190618807639,8.871973591994976,56.524673141669254
2018-07-24,2018-08-01,10841,10845,10818,10844,15,0.0014,16967,21.0,10865.0,1,89.74397275415986,82.3283774318936,7.415595322266256,10928.898613030606,10784.7,10640.501386969396,288.39722606120995,0.005498530325368278,0.0077224024012861716,0.001033897053393465,2256706.0,39.14138618848483,31.789802188158077,7.351584000326753,54.72437242968129
2018-07-25,2018-08-01,10860,10892,10851,10865,-6,-0.0006,96247,10.0,10875.0,1,87.4559965603416,88.51327510594918,-1.0572785456075735,10936.66312267234,10792.25,10647.83687732766,288.8262453446805,0.006740948365725405,0.01009474964556046,0.001013451262207481,2352953.0,40.61930276273051,33.555702303072565,7.063600459657948,55.90083357361877
2018-07-25,2018-08-01,10864,10913,10857,10875,4,0.0004,28817,40.0,10915.0,1,83.30269887763215,86.83422273071132,-3.5315238530791646,10929.3132393265,10805.15,10680.986760673499,248.3264786530017,0.006464509979037808,0.011441299977213484,0.0011046672190002762,2381770.0,42.11203736918833,35.266969316295715,6.845068052892614,56.48074273852581
2018-07-26,2018-08-01,10909,10926,10873,10915,51,0.0047,117119,11.0,10926.0,1,88.14613449612459,86.3016099780329,1.8445245180916885,10943.030786414589,10813.9,10684.76921358541,258.2615728291785,0.009349078500818425,0.015511004082822574,0.0037704616516461282,2498889.0,45.992532717618815,37.41208199656033,8.580450721058483,58.81380301361963
2018-07-26,2018-08-01,10879,10926,10866,10926,62,0.0057,22766,66.0,10992.0,1,92.66874756145121,88.03919364506943,4.629553916381781,10931.351753295497,10829.4,10727.448246704502,203.90350659099568,0.008920161781816201,0.016881321964332514,0.0037666513550757923,2521655.0,49.38616830151659,39.806899257551585,9.579269043965006,59.457486739308806
2018-07-27,2018-08-01,10928,10995,10918,10992,78,0.0071,111649,-64.0,10928.0,0,97.92881088121605,92.91456431293074,5.014246568285316,10960.718330636591,10836.6,10712.48166936341,248.2366612731821,0.014340291235258257,0.023255669626441634,0.007091418833489054,2633304.0,56.747151527628375,43.19494971156694,13.552201816061434,63.176143079230194
2018-07-27,2018-08-01,10915,10941,10913,10928,14,0.0013,16680,12.0,10940.0,1,87.93081225994361,92.84279023420373,-4.911977974260125,10971.441209026925,10843.9,10716.358790973074,255.08241805385114,0.0077555123156798165,0.017387823248106185,7.321180174237429e-05,2616624.0,56.76219933694483,45.90839963664252,10.85379970030231,57.653792428811244
2018-07-30,2018-08-01,10970,11007,10937,10940,-51,-0.0046,117666,54.0,10994.0,1,77.03650331685418,87.63204215267139,-10.595538835817209,10983.531070621171,10850.15,10716.768929378828,266.7621412423432,0.00828099150702989,0.018770584163425533,-1.828120144062518e-05,2734290.0,57.084391217897064,48.14359795289343,8.940793265003634,58.38826012841651
2018-07-30,2018-08-01,10999,11038,10966,10994,3,0.0003,32462,-5.0,10989.0,0,70.86734908799845,78.61155488826552,-7.744205800267068,11004.91517233466,10857.6,10710.28482766534,294.63034466932004,0.012562628941939253,0.023896188561804962,0.0034684191310697336,2766752.0,60.99397868909546,50.71367410013384,10.28030458896162,61.61467765581781
2018-07-31,2018-08-01,10931,10997,10913,10989,50,0.0046,116649,-59.0,10930.0,0,73.70462153819379,73.86949131434892,-0.164869776155129,11020.508190427867,10868.65,10716.791809572132,303.7163808557343,0.011073132357744556,0.023468654390341227,0.0018598544937366332,2650103.0,62.96309732107147,53.163558744321364,9.799538576750109,61.14195659270997
2018-07-31,2018-08-01,10948,10967,10918,10930,-9,-0.0008,24363,117.0,11047.0,1,64.70942771885228,69.76046611501495,-5.051038396162667,11026.549204655159,10874.1,10721.650795344842,304.8984093103172,0.005140655318601046,0.017885164300448342,-0.0023913400631606512,2625740.0,59.08177320286268,54.347201636029624,4.734571566833054,55.710406479969144
2018-08-01,2018-08-01,11034,11057,11010,11047,57,0.0052,96117,-23.0,11024.0,0,69.63089368743867,69.34831431482837,0.2825793726103001,11053.44323272526,10884.25,10715.05676727474,338.3864654505196,0.014952798768863266,0.02874118037814564,0.006102003642987249,2721857.0,64.70088652104278,56.417938613032256,8.28294790801052,62.77295652644443
2018-08-01,2018-08-01,10982,11030,10980,11024,34,0.0031,19944,-153.0,10871.0,0,72.60613423582366,68.98215188070499,3.6239823551186703,11071.233405673884,10894.6,10717.966594326117,353.26681134776663,0.011877443871275643,0.02645913189217704,0.0024734468208934173,2701913.0,66.53123585556023,58.44059806153785,8.090637794022378,60.72302251018422
2018-08-02,2018-08-01,11048,11048,10862,10871,-173,-0.0157,168828,169.0,11040.0,1,60.700765203382794,67.64593104221517,-6.945165838832374,11060.398325954366,10902.1,10743.801674045635,316.59665190873056,-0.0028526614138560794,0.012200534452310483,-0.009223309819361725,2533085.0,55.001951307327545,57.752868710695786,-2.7509174033682413,49.210438521792426
2018-08-02,2018-08-01,11047,11059,11014,11040,-4,-0.0004,20590,-70.0,10970.0,0,59.2310758845426,64.17932510791647,-4.948249223373871,11070.839710294407,10916.2,10761.560289705594,309.2794205888131,0.011340942818929597,0.02740363437831538,0.005244755244755278,2553675.0,58.8237146805659,57.96703790466981,0.8566767758960907,58.55697729420702
2018-08-03,2018-08-01,10934,10977,10928,10970,98,0.009,107878,-34.0,10936.0,0,49.93101653000108,56.620952539308945,-6.689936009307864,11073.76310259009,10923.5,10773.23689740991,300.5262051801801,0.00425687737446789,0.020498341806477454,-0.001856165380695847,2445797.0,55.563572426770406,57.48634480908993,-1.922772382319522,54.11487054060451
2018-08-03,2018-08-01,10868,10947,10863,10936,64,0.0059,33957,46.0,10982.0,1,60.913705583756126,56.69193266610006,4.221772917656068,11062.29194857692,10932.35,10802.40805142308,259.8838971538389,0.00033387149149081724,0.016892415460434497,-0.0029357597417990853,2411840.0,49.66387610340644,55.92185106795323,-6.25797496454679,52.04952522575239
2018-08-06,2018-08-01,10990,11036,10956,10982,15,0.0014,133767,29.0,11011.0,1,51.09983079526205,53.98151763633987,-2.8816868410778227,11062.63573674214,10939.95,10817.26426325786,245.3714734842797,0.0038437104374333766,0.020603514771893046,0.0020255844084746738,2545607.0,48.145152475661234,54.36651134949483,-6.221358873833594,54.57550437743877
2018-08-06,2018-08-01,10974,11025,10969,11011,44,0.004,28558,-43.0,10968.0,0,58.037225042300975,56.68358714043984,1.3536379018611342,11068.144104704706,10947.5,10826.855895295294,241.28820940941296,0.00580041105275177,0.022622263155043437,0.0021114326798813894,2574165.0,48.71999689864424,53.23720845932471,-4.517211560680472,56.14402582734188
2018-08-07,2018-08-01,10986,11003,10951,10968,-12,-0.0011,104241,25.0,10993.0,1,63.45177664974599,57.52961082910313,5.92216582064286,11067.998216588025,10952.35,10836.701783411976,231.2964331760486,0.0014289170817221543,0.018157513645984218,-0.0004920990759472576,2469924.0,45.18496051324837,51.62675887010944,-6.441798356861071,53.21009721916964
2018-08-07,2018-08-01,10979,11004,10962,10993,13,0.0012,23673,56.0,11049.0,1,65.31302876480521,62.267343485617516,3.045685279187694,11065.322698980272,10959.8,10854.277301019727,211.0453979605445,0.0030292523586197494,0.0198455341749839,0.0013663691018400437,2493597.0,43.894718780949916,50.08035085227753,-6.185632071327618,54.692520181107106
2018-08-08,2018-08-01,11000,11070,10997,11049,81,0.0074,115922,-56.0,10993.0,0,70.0694715605881,66.27809232504656,3.791379235541541,11071.909669127717,10969.0,10866.090330872283,205.81933825543456,0.007293281064819035,0.024222030646013446,0.004399760013090162,2609519.0,46.85085738064845,49.43445215795172,-2.5835947773032686,57.90942045593661
2018-08-08,2018-08-01,10984,10996,10976,10993,25,0.0023,13001,24.0,11017.0,1,73.0677468166431,69.48341571401227,3.584331102630827,11068.703837874717,10974.9,10881.096162125283,187.60767574943384,0.001649217760526325,0.018340252678319187,-0.0008906823717598496,2596518.0,44.16577101424991,48.380715929211355,-4.214944914961443,53.79600653787722
2018-08-09,2018-08-01,11031,11038,10969,11017,-30,-0.0027,118059,31.0,11048.0,1,75.70063792889859,72.94595210204339,2.7546858268551944,11071.279789657952,10980.0,10888.720210342048,182.55957931590456,0.00336976320582878,0.019867529233517922,0.0011813885859687386,2714577.0,43.4732871543747,47.399230174244025,-3.9259430198693224,55.2626722263997
2018-08-09,2018-08-01,11044,11066,11042,11048,1,0.0001,19401,-89.0,10959.0,0,75.52334943639272,74.76391139397826,0.7594380424144589,11078.429626881032,10986.1,10893.770373118969,184.6592537620636,0.005634392550586617,0.0219095130328612,0.002540834845735027,2733978.0,44.90825521681472,46.901035182758164,-1.9927799659434413,57.15454327233539
2018-08-10,2018-08-01,10970,11022,10953,10959,-58,-0.0053,121790,40.0,10999.0,1,56.83026833921955,69.35141856817042,-12.521150228950866,11077.475749123358,10984.45,10891.424250876644,186.0514982467139,-0.00231691163417383,0.012987012987012988,-0.004921367086768671,2612188.0,38.42102785585848,45.20503371737823,-6.784005861519745,50.54579084048056
2018-08-10,2018-08-01,11012,11028,10997,10999,-18,-0.0016,12761,-242.0,10757.0,0,45.47693473524655,59.27685083695306,-13.799916101706508,11077.48966420753,10988.0,10898.51033579247,178.97932841505826,0.0010010921004732435,0.016180292932901356,-0.0003817071397412323,2624949.0,36.091479036238525,43.382322781150286,-7.290843744911761,53.16684964935927
2018-08-13,2018-08-01,10909,10912,10692,10757,-204,-0.0186,228396,175.0,10932.0,1,21.418196908392787,41.24179999428642,-19.82360308589363,11112.584475734444,10978.85,10845.115524265557,267.4689514688871,-0.02020703443438979,-0.006485200105290263,-0.018163563344286236,2396553.0,14.550191738400827,37.61589657260039,-23.065704834199565,39.5200445856645
2018-08-13,2018-08-01,10954,10971,10918,10932,-29,-0.0026,31266,-112.0,10820.0,0,40.341321713870535,35.74548445250341,4.595837261367123,11110.803878137624,10975.75,10840.696121862376,270.1077562752471,-0.003986060178119946,0.009179111137095778,-0.0006399122406070025,2427819.0,11.467414604900114,32.38620017906034,-20.918785574160225,49.5955396777113
2018-08-14,2018-08-01,10791,10831,10756,10820,64,0.006,145603,-50.0,10770.0,0,38.183421516754656,33.31431337967278,4.869108137081874,11118.198774017937,10967.3,10816.401225982061,301.7975480358764,-0.013430835301304723,-0.0013828663019017327,-0.006738024859088957,2282216.0,-0.013022347042351612,25.9063556738398,-25.919378020882153,44.487464869846804
2018-08-14,2018-08-01,10771,10797,10727,10770,14,0.0013,37157,-33.0,10737.0,0,39.403370775919605,39.30937133551506,0.093999440404545,11132.56753879508,10959.3,10786.032461204919,346.53507759016065,-0.017273001012838345,-0.006223788806407478,-0.00788533107336309,2245059.0,-12.996122268399631,18.125860085391913,-31.121982353791545,42.38852683754294
2018-08-15,2018-08-01,10835,10841,10696,10737,-81,-0.0075,112549,103.0,10840.0,1,22.250044799064213,33.27894569724628,-11.028900898182066,11137.205894429546,10943.8,10750.394105570453,386.8117888590932,-0.0188965441619912,-0.009396753345604041,-0.006127813981042721,2132510.0,-25.65244132623411,9.370199803066708,-35.02264112930082,41.01317451927489
2018-08-15,2018-08-01,10831,10840,10805,10840,22,0.002,17983,-150.0,10690.0,0,24.15329768270925,28.60223775256448,-4.4489400698552295,11129.37104507583,10934.6,10739.82895492417,389.54209015165907,-0.008651436723794228,-0.00023518452762489198,0.001866947633043192,2150493.0,-27.05950108577599,2.0842596252981664,-29.143760711074158,46.813772842079004
2018-08-16,2018-09-01,10610,10724,10591,10690,11,0.001,160436,-56.0,10634.0,0,24.752913439142883,23.718751973638906,1.0341614655039777,11146.377964714773,10925.55,10704.722035285226,441.65592942954754,-0.02155955535419263,-0.014215037600918435,-0.007557049222942203,1990057.0,-39.819339916348326,-6.2964602830311325,-33.522879633317196,40.55859841169022
2018-08-16,2018-09-01,10683,10685,10586,10634,-45,-0.0042,48381,28.0,10662.0,1,24.362127754239552,24.42277962536402,-0.060651871124466794,11153.236189131525,10905.25,10657.263810868475,495.9723782630499,-0.02487334082208111,-0.019581027777308246,-0.009334649997205261,1941676.0,-53.82981945692518,-15.803132117809943,-38.026687339115234,38.490818196261564
2018-08-17,2018-09-01,10723,10732,10647,10662,-25,-0.0023,118840,79.0,10741.0,1,17.75148349653647,22.288841563306423,-4.537358066769954,11157.327307448604,10889.85,10622.372692551397,534.9546148972076,-0.020923153211476773,-0.017041813982861417,-0.004723409816477826,2060516.0,-61.95962742225311,-25.034431178698576,-36.92519624355453,40.13426055299499
2018-08-17,2018-09-01,10684,10747,10665,10741,54,0.0051,33570,-70.0,10671.0,0,23.61990950226225,21.911173584346212,1.7087359179160373,11154.269947295408,10880.1,10605.930052704593,548.3398945908157,-0.012784808963152944,-0.010065851219560945,0.0025762129669386342,2094086.0,-61.321048165207685,-32.2917545760004,-29.029293589207285,44.62944145163596
2018-08-20,2018-09-01,10687,10715,10652,10671,10,0.0009,120121,10.0,10681.0,1,31.111111111110915,24.160834703303333,6.950276407807582,11148.926141756092,10864.55,10580.173858243907,568.7522835121854,-0.0178148197578362,-0.016715196638531535,-0.0008052736057530585,1973965.0,-65.70596700182068,-38.97459706116446,-26.731369940656222,41.64548565334537
2018-08-20,2018-09-01,10653,10694,10613,10681,20,0.0019,42818,86.0,10767.0,1,36.949325184619106,30.560115265997542,6.389209918621564,11134.806673854515,10848.05,10561.293326145484,573.5133477090312,-0.015399080940814183,-0.015823970612626026,0.0002996872014835198,2016783.0,-67.59493797635514,-44.698665244202594,-22.896272732152546,42.23962400771604
2018-08-21,2018-09-01,10698,10774,10682,10767,97,0.0091,126191,-64.0,10703.0,0,47.18954248365994,38.416659593130106,8.772882890529836,11121.304782875306,10838.0,10554.695217124694,566.6095657506121,-0.006551024174201882,-0.008207367286594667,0.00584806247898064,2142974.0,-61.444189446699966,-48.047770084702066,-13.3964193619979,47.216894077516336
2018-08-21,2018-09-01,10695,10725,10673,10703,33,0.0031,26927,61.0,10764.0,1,51.43276208121025,45.19054324982989,6.242218831380363,11103.250960677571,10823.5,10543.749039322429,559.5019213551423,-0.011133182427126161,-0.014093588798820928,-0.0008961409928495756,2116047.0,-61.0304213457257,-50.644300336906795,-10.386121008818904,44.16673364414947
2018-08-22,2018-09-01,10752,10795,10733,10764,-2,-0.0002,124070,5.0,10769.0,1,67.40361613255966,55.341973565810065,12.061642566749597,11069.99192221433,10809.25,10548.50807778567,521.4838444286615,-0.004186229386867729,-0.008550682365944699,0.004366812227074168,2240117.0,-55.14464381538164,-51.544369032601765,-3.600274782779877,47.63866044429554
2018-08-22,2018-09-01,10761,10806,10757,10769,3,0.0003,23497,73.0,10842.0,1,71.47075814087815,63.435712118216124,8.035046022662023,11045.144698445922,10798.05,10550.955301554077,494.1893968918448,-0.0026903005635276066,-0.008321541158017207,0.0029990313687505337,2263614.0,-49.50599026522286,-51.136693279125986,1.6307030139031227,47.92450883534439
2018-08-23,2018-09-01,10795,10845,10758,10842,79,0.0073,150200,-63.0,10779.0,0,89.01872628279143,75.96436685207652,13.05435943071491,11016.341934452825,10789.3,10562.258065547174,454.0838689056509,0.0048844688719380065,-0.0017555059048835764,0.006778716686786145,2413814.0,-38.70070910466711,-48.64949644423421,9.948787339567097,52.04104778481693
2018-08-23,2018-09-01,10770,10798,10767,10779,16,0.0015,20425,9.0,10788.0,1,84.48014629049094,81.65654357138696,2.823602719103974,10969.397177711096,10775.85,10582.302822288904,387.09435542219217,0.0002923203273987329,-0.007804217990356292,0.0007055721633214219,2393389.0,-34.8196402853755,-45.883525212462466,11.063884927086967,48.47934275036816
2018-08-24,2018-09-01,10811,10830,10728,10788,-52,-0.0048,143666,30.0,10818.0,1,81.89655172413775,85.13180809914014,-3.2352563750023933,10941.910538055505,10767.3,10592.689461944494,349.2210761110109,0.0019224875316932498,-0.00688436204962812,-3.707686033143341e-05,2537055.0,-30.664163116012787,-42.83965279317253,12.175489677159746,49.01616567739294
2018-08-24,2018-09-01,10843,10851,10805,10818,-22,-0.002,25189,68.0,10886.0,1,77.70573746740058,81.3608118273432,-3.655074359942617,10899.45322234292,10758.25,10617.04677765708,282.40644468583923,0.005553877256988822,-0.004177642631285822,0.0017408696940513437,2562244.0,-24.66583583954889,-39.204889402447805,14.539053562898914,50.85438719056393
2018-08-27,2018-09-01,10831,10892,10820,10886,99,0.0092,127704,-67.0,10819.0,0,86.27525407895781,81.95918109016549,4.316072988792328,10916.474964997282,10764.7,10612.92503500272,303.54992999456226,0.011268312168476527,0.0019727738796146937,0.005858111729159318,2689948.0,-14.260698106256314,-34.216051143209505,19.95535303695319,54.829862867504275
2018-08-27,2018-09-01,10771,10828,10763,10819,32,0.003,27610,135.0,10954.0,1,83.35379814026051,82.44492989553974,0.9088682447207646,10892.840096793527,10759.05,10625.259903206472,267.58019358705496,0.005572053294668277,-0.004154342730207031,9.243852837862822e-05,2662338.0,-11.290738935085756,-29.630988701584755,18.340249766499,50.49566241606046
2018-08-28,2018-09-01,10945,10980,10935,10954,69,0.0063,115627,-16.0,10938.0,0,84.53649344060288,84.72184855327384,-0.18535511267096183,10922.52483854249,10765.75,10608.97516145751,313.5496770849786,0.01748600887072429,0.007984246220289103,0.00930618262231641,2777965.0,1.934052312242784,-23.317980498819246,25.25203281106203,57.74379278296734
2018-08-28,2018-09-01,10888,10939,10885,10938,53,0.0049,20583,106.0,11044.0,1,79.89417989417973,82.59482382501449,-2.700643930834758,10948.00772919255,10774.15,10600.29227080745,347.71545838510065,0.015207696198772096,0.006331355774966306,0.0050537535605990995,2757382.0,10.996962237502885,-16.45499195155482,27.451954189057705,56.684495338688265
2018-08-29,2018-09-01,10977,11049,10968,11044,90,0.0082,130889,-72.0,10972.0,0,90.48608020570619,84.97225118016304,5.513829025543146,10998.238592502708,10789.5,10580.761407497292,417.4771850054167,0.02358774734695769,0.01577218399297313,0.010596438571768386,2888271.0,26.428051640627018,-7.878383233118454,34.306434873745474,61.69762449638746
2018-08-29,2018-09-01,10957,10989,10950,10972,18,0.0016,22871,51.0,11023.0,1,85.9293873312563,85.43654914371417,0.4928381875421195,11018.695507591665,10796.1,10573.504492408336,445.191015183329,0.016292920591695115,0.008910262894134272,0.0024302446689934004,2865400.0,32.47317237936477,0.19192788937819216,32.28124448998658,56.882009478874316
2018-08-30,2018-09-01,11088,11135,11019,11023,-18,-0.0016,160151,68.0,11091.0,1,82.31213371400268,86.24253375032184,-3.9304000363191562,11050.416047217468,10812.75,10575.083952782532,475.33209443493615,0.01944463711821692,0.0131309665322729,0.0033496568422201733,3025551.0,40.9076895122289,8.335080213948334,32.57260929828057,59.30497376591932
2018-08-30,2018-09-01,11046,11093,11026,11091,50,0.0045,29578,-69.0,11022.0,0,78.8886921838382,82.3767377430325,-3.4880455591943047,11087.57412565563,10835.6,10583.62587434437,503.9482513112598,0.023570452951382447,0.018861164740844705,0.007027674874700338,3055129.0,52.47424635977586,17.16291344311384,35.311332916662025,62.343428020637134
2018-08-31,2018-09-01,10975,11024,10953,11022,0,0.0,136261,-53.0,10969.0,0,76.7590904687677,79.31997212220297,-2.560881653435274,11104.830093738674,10853.6,10602.369906261327,502.46018747734706,0.015515589297560223,0.012215710373940612,-0.000761531766753666,2918868.0,55.434092934237924,24.81714934133866,30.616943592899265,57.640543667613656
2018-08-31,2018-09-01,11036,11048,10957,10969,-53,-0.0048,38833,-34.0,10935.0,0,71.0573476702507,75.56837677428564,-4.511029104034932,11115.448397878637,10865.0,10614.551602121363,500.89679575727496,0.009572020248504372,0.007024721941277525,-0.0042122846197141855,2880035.0,52.89341326540671,30.43240212615227,22.46101113925444,54.25502618946847
2018-09-03,2018-09-01,11013,11045,10919,10935,-87,-0.0079,141943,88.0,11023.0,1,48.333333333333144,65.38325715745061,-17.04992382411747,11113.742437789775,10878.2,10642.657562210226,471.0848755795487,0.005221452078468797,0.003742040896253959,-0.006631540697674418,2738092.0,47.587827618708616,33.86348722466354,13.724340394045079,52.13934467746063
2018-09-03,2018-09-01,11008,11027,10984,11023,1,0.0001,34121,-21.0,11002.0,0,43.525448028673644,54.305376344085936,-10.779928315412292,11120.525309412724,10895.3,10670.074690587275,450.45061882544906,0.011720650188613506,0.011567456948962716,0.0013626453488372093,2772213.0,49.90866134145472,37.072522048021774,12.836139293432943,56.831435004787224
2018-09-04,2018-09-01,10963,11004,10935,11002,68,0.0062,131455,-47.0,10955.0,0,37.87530864197512,43.24469666799407,-5.369388026018953,11128.76826717722,10907.05,10685.331732822779,443.4365343544414,0.008705378631252331,0.009438059295234495,0.001073683827409808,2640758.0,49.48300501207996,39.55461864083341,9.928386371246546,55.434773049850314
2018-09-04,2018-09-01,10941,10971,10935,10955,21,0.0019,16456,-5.0,10950.0,0,36.764197530864,39.38831806717102,-2.624120536307018,11121.28459524608,10919.65,10718.01540475392,403.2691904921594,0.0032372832462579265,0.004955210462664661,-0.001986006850812557,2624302.0,44.83631694761607,40.61095830218994,4.225358645426127,52.3348095819324
2018-09-05,2018-09-01,10973,11021,10948,10950,-52,-0.0047,151692,35.0,10985.0,1,23.14814814814795,32.595884773662455,-9.447736625514505,11117.760460515106,10928.95,10740.139539484895,377.6209210302113,0.001926077070532784,0.004366011153507518,-0.002096053950606033,2472610.0,40.285933797991675,40.54595340135029,-0.2600196033586144,52.00165308919074
2018-09-05,2018-09-01,11008,11015,10943,10985,-17,-0.0015,41653,-84.0,10901.0,0,22.983184333758846,27.631843337590368,-4.648659003831522,11114.94803081092,10939.75,10764.55196918908,350.3960616218392,0.004136291962796225,0.007406909243199102,0.00018209960848584176,2514263.0,39.053742626087114,40.247511246297655,-1.193768620210541,54.19956343926372
2018-09-06,2018-09-01,10920,10950,10865,10901,-48,-0.0044,165409,9.0,10910.0,1,23.98500582738362,23.372112769763575,0.6128930576200453,11113.137202511407,10942.7,10772.262797488595,340.8744050228124,-0.003810759684538617,-0.0002751283932501834,-0.005256145858047594,2348854.0,30.942439085409205,38.386496814119965,-7.44405772871076,48.46373089914441
2018-09-06,2018-09-01,10916,10933,10860,10910,-39,-0.0036,49211,-65.0,10845.0,0,28.066303437050028,25.011497866064264,3.0548055709857636,11103.300478739964,10949.25,10795.199521260036,308.1009574799282,-0.003584720414640272,0.0005747266991122085,-0.002760461417524426,2398065.0,24.95275751837653,35.69974895497128,-10.746991436594747,49.08544474053035
